INSTNM,SATVR75,SATWR75,SATMT75,mn_earn_wne_p10,CITY
MULTNOMAH BIBLE COLLEGE AND BIBLICAL SEMINARY,620,,590,,PORTLAND
TRINITY INTERNATIONAL UNIVERSITY,620,,590,,DEERFIELD
Multnomah Bible College and Biblical Seminary,620,,590,,Portland
SUNY at Purchase College,620,,590,,Purchase
LYME ACADEMY COLLEGE OF FINE ARTS,620,,590,,OLD LYME
EASTERN UNIVERSITY,620,,590,,ST DAVIDS
MULTNOMAH BIBLE COLLEGE AND BIBLICAL SEMINARY,620,,590,,PORTLAND
SCHOOL OF THE MUSEUM OF FINE ARTS,620,,590,,BOSTON
MARYVILLE COLLEGE,620,,590,,MARYVILLE
Russell Sage College,620,,590,,Troy
UNIVERSITY OF NEW ORLEANS,620,,590,,NEW ORLEANS
EASTERN UNIVERSITY,620,,590,,ST DAVIDS
WESLEYAN COLLEGE,620,,590,,MACON
SUNY COLLEGE AT PURCHASE,620,,590,,PURCHASE
HOOD COLLEGE,620,,590,,FREDERICK
Russell Sage College,620,,590,,Troy
SUNY College at Purchase,620,,590,,Purchase
Fort Valley State University,620,,590,,Fort Valley
Salem College,620,,590,,Winston Salem
Sweet Briar College,620,,590,,Sweet Briar
The University of Montana,620,590,590,,Missoula
Concordia University-Saint Paul,620,590,590,,Saint Paul
Columbia International University,620,590,590,,Columbia
University of Mary Washington,620,600,590,,Fredericksburg
Dominican University,620,600,590,50800,River Forest
Massachusetts College of Art and Design,620,600,590,,Boston
Salem College,620,600,590,39500,Winston Salem
Massachusetts College of Art and Design,620,600,590,35900,Boston
Guilford College,620,600,590,43300,Greensboro
Arcadia University,620,600,590,,Glenside
Ave Maria University,620,600,590,,Ave Maria
Berea College,620,610,590,,Berea
The College of Saint Thomas More,620,620,590,PrivacySuppressed,Fort Worth
Oklahoma Baptist University,620,620,590,,Shawnee
University of Memphis,618,590,590,,Memphis
SCHOOL OF ART INSTITUTE OF CHICAGO,615,,590,,CHICAGO
Saint Mary's University of Minnesota,615,,590,54200,Winona
Lyme Academy College of Fine Arts,615,570,590,,Old Lyme
UNIVERSITY OF ALASKA FAIRBANKS,610,,590,,FAIRBANKS
YORK COLLEGE PENNSYLVANIA,610,,590,,YORK
UNIVERSITY OF MEMPHIS,610,,590,,MEMPHIS
Hood College,610,,590,48000,Frederick
Simmons College,610,,590,,Boston
SAVANNAH COLLEGE OF ART AND DESIGN,610,,590,,SAVANNAH
Converse College,610,,590,39200,Spartanburg
CEDAR CREST COLLEGE,610,,590,,ALLENTOWN
SPRING HILL COLLEGE,610,,590,,MOBILE
AUGSBURG COLLEGE,610,,590,,MINNEAPOLIS
Evangel University,610,,590,,Springfield
SAVANNAH COLLEGE OF ART AND DESIGN,610,,590,,SAVANNAH
SHORTER COLLEGE,610,,590,,ROME
WESLEYAN COLLEGE,610,,590,,MACON
GREENVILLE COLLEGE,610,,590,,GREENVILLE
UNIVERSITY OF NEW ORLEANS,610,,590,,NEW ORLEANS
Minnesota State University-Moorhead,610,,590,,Moorhead
Simmons College,610,,590,,Boston
PHILADELPHIA BIBLICAL UNIV-WISCONSIN WILDERNESS,610,,590,,Cable
CENTRAL BIBLE COLLEGE,610,,590,,SPRINGFIELD
CALIFORNIA LUTHERAN UNIVERSITY,610,,590,,THOUSAND OAKS
Columbia International University,610,,590,35400,Columbia
Salem College,610,,590,,Winston Salem
SUNY College at Purchase,610,,590,41900,Purchase
YORK COLLEGE PENNSYLVANIA,610,,590,,YORK
ROANOKE COLLEGE,610,,590,,SALEM
Hiram College,610,,590,,Hiram
Baptist Bible College and Seminary,610,,590,,Clarks Summit
TRANSYLVANIA UNIVERSITY,610,,590,,LEXINGTON
PHILADELPHIA BIBLICAL UNIV-WISCONSIN WILDERNESS,610,,590,,Cable
Bluffton University,610,,590,,Bluffton
Baldwin-Wallace College,610,,590,,Berea
CLEVELAND INSTITUTE OF ART,610,,590,,CLEVELAND
EASTERN UNIVERSITY,610,,590,,ST DAVIDS
SIMMONS COLLEGE,610,,590,,BOSTON
CHRISTOPHER NEWPORT UNIVERSITY,610,,590,,NEWPORT NEWS
Geneva College,610,,590,,Beaver Falls
Champlain College,610,,590,,Burlington
Wells College,610,,590,,Aurora
Regent University,610,,590,,Virginia Beach
Andrews University,610,,590,,Berrien Springs
ARCADIA UNIVERSITY,610,,590,,GLENSIDE
Thomas More College,610,,590,,Crestview Hills
Baldwin Wallace University,610,,590,,Berea
Walla Walla University,610,570,590,49800,College Place
Lyon College,610,570,590,,Batesville
Corban College,610,570,590,42000,Salem
Andrews University,610,580,590,45700,Berrien Springs
William Woods University,610,580,590,38400,Fulton
The University of Montana,610,580,590,40100,Missoula
Capital University,610,580,590,44000,Columbus
William Woods University,610,580,590,,Fulton
North Carolina School of the Arts,610,590,590,38900,Winston-Salem
Randolph College,610,590,590,,Lynchburg
Eastern Mennonite University,610,590,590,43500,Harrisonburg
William Jessup University,610,590,590,49500,Rocklin
Hood College,610,590,590,,Frederick
Arcadia University,610,600,590,51300,Glenside
Flagler College,610,600,590,,Saint Augustine
Flagler College,610,600,590,45800,Saint Augustine
Massachusetts College of Art and Design,610,600,590,,Boston
William Jessup University,610,610,590,,Rocklin
COLORADO CHRISTIAN UNIVERSITY,608,,590,,LAKEWOOD
ROOSEVELT UNIVERSITY,608,,590,,CHICAGO
MALONE COLLEGE,605,,590,,CANTON
ROOSEVELT UNIVERSITY,602,,590,,CHICAGO
Grace College and Theological Seminary,600,,590,36800,Winona Lake
Geneva College,600,,590,,Beaver Falls
Hastings College,600,,590,,Hastings
Eastern University,600,,590,,Saint Davids
Bethel College,600,,590,,Mishawaka
SOUTHWESTERN COLLEGE,600,,590,,WINFIELD
PHILADELPHIA BIBLICAL UNIVERSITY-LANGHORNE,600,,590,,Langhorne
Elmira College,600,,590,46400,Elmira
Eastern Nazarene College,600,,590,,Quincy
Andrews University,600,,590,,Berrien Springs
LA SALLE UNIVERSITY,600,,590,,PHILADELPHIA
Southwest Baptist University,600,,590,37900,Bolivar
Walla Walla University,600,,590,,College Place
University of Colorado Denver,600,,590,94600,Denver
Ouachita Baptist University,600,,590,,Arkadelphia
UNIVERSITY OF NORTH FLORIDA,600,,590,,JACKSONVILLE
BELMONT ABBEY COLLEGE,600,,590,,BELMONT
THE UNIVERSITY OF MONTANA-MISSOULA,600,,590,,MISSOULA
HASTINGS COLLEGE,600,,590,,HASTINGS
MidAmerica Nazarene University,600,,590,,Olathe
Lambuth University,600,,590,,Jackson
Cottey College,600,,590,,Nevada
Humboldt State University,600,,590,,Arcata
Elmira College,600,,590,46600,Elmira
DeSales University,600,,590,55300,Center Valley
ORAL ROBERTS UNIVERSITY,600,,590,,TULSA
HUNTINGDON COLLEGE,600,,590,,MONTGOMERY
REGIS UNIVERSITY,600,,590,,DENVER
Concordia University-Seward,600,,590,,Seward
REGIS UNIVERSITY,600,,590,,DENVER
SIMMONS COLLEGE,600,,590,,BOSTON
HASTINGS COLLEGE,600,,590,,HASTINGS
GRAND CANYON UNIVERSITY,600,,590,,PHOENIX
MULTNOMAH BIBLE COLLEGE AND BIBLICAL SEMINARY,600,,590,,PORTLAND
LYCOMING COLLEGE,600,,590,,WILLIAMSPORT
Geneva College,600,,590,41500,Beaver Falls
North Georgia College & State University,600,,590,44800,Dahlonega
Converse College,600,,590,,Spartanburg
Lee University,600,,590,,Cleveland
Geneva College,600,,590,,Beaver Falls
ROANOKE COLLEGE,600,,590,,SALEM
CEDAR CREST COLLEGE,600,,590,,ALLENTOWN
LA SALLE UNIVERSITY,600,,590,,PHILADELPHIA
Arcadia University,600,,590,,Glenside
Cleveland Institute of Art,600,,590,39500,Cleveland
SHORTER COLLEGE,600,,590,,ROME
DESALES UNIVERSITY,600,,590,,CENTER VALLEY
Savannah College of Art and Design,600,,590,39500,Savannah
FLAGLER COLLEGE,600,,590,,ST AUGUSTINE
University of Colorado Denver,600,,590,,Denver
Milligan College,600,,590,,Milligan College
Southwest Baptist University,600,,590,,Bolivar
University of Colorado at Colorado Springs,600,,590,,Colorado Springs
Florida International University,600,,590,,Miami
GENEVA COLLEGE,600,,590,,BEAVER FALLS
CARROLL COLLEGE,600,,590,,HELENA
HASTINGS COLLEGE,600,,590,,HASTINGS
ORAL ROBERTS UNIVERSITY,600,,590,,TULSA
Memphis College of Art,600,,590,25400,Memphis
ARCADIA UNIVERSITY,600,,590,,GLENSIDE
Elmira College,600,,590,,Elmira
Marietta College,600,,590,,Marietta
BLUFFTON UNIVERSITY,600,,590,,Bluffton
La Salle University,600,,590,,Philadelphia
Florida International University,600,,590,53400,Miami
Middle Tennessee State University,600,,590,,Murfreesboro
Eureka College,600,,590,,Eureka
University of New Mexico-Main Campus,600,,590,,Albuquerque
SCHOOL OF VISUAL ARTS,600,,590,,NEW YORK
SAINT CHARLES BORROMEO SEMINARY-OVERBROOK,600,,590,,WYNNEWOOD
HASTINGS COLLEGE,600,,590,,HASTINGS
UNIVERSITY OF NEW MEXICO-MAIN CAMPUS,600,,590,,ALBUQUERQUE
University of New Mexico-Main Campus,600,,590,,Albuquerque
Freed-Hardeman University,600,,590,,Henderson
Arizona State University-Downtown Phoenix,600,,590,,Phoenix
University of Alaska Fairbanks,600,550,590,40100,Fairbanks
Roanoke College,600,560,590,,Salem
Wells College,600,560,590,,Aurora
Roanoke College,600,570,590,51100,Salem
Saint Xavier University,600,570,590,,Chicago
Ohio University-Main Campus,600,570,590,43900,Athens
Wells College,600,570,590,,Aurora
George Fox University,600,580,590,49900,Newberg
Indiana Wesleyan University,600,580,590,,Marion
Randolph-Macon College,600,580,590,50700,Ashland
Virginia Commonwealth University,600,580,590,,Richmond
Otterbein University,600,580,590,,Westerville
Walla Walla University,600,580,590,,College Place
Virginia Commonwealth University,600,580,590,47600,Richmond
The University of Montana,600,580,590,39900,Missoula
Otterbein College,600,580,590,,Westerville
Roberts Wesleyan College,600,580,590,,Rochester
Northwest University,600,580,590,,Kirkland
Roanoke College,600,580,590,,Salem
Florida International University,600,590,590,51600,Miami
Eastern University,600,590,590,50800,Saint Davids
Bay Path College,600,590,590,46700,Longmeadow
Virginia Commonwealth University,600,590,590,47200,Richmond
Savannah College of Art and Design,600,590,590,40600,Savannah
Wesleyan College,600,590,590,37500,Macon
Roanoke College,600,590,590,45600,Salem
Guilford College,600,590,590,43700,Greensboro
Massachusetts College of Art and Design,600,590,590,36600,Boston
Stetson University,600,590,590,52500,DeLand
Milligan College,600,590,590,,Milligan College
Oklahoma Baptist University,600,600,590,,Shawnee
Maryville College,600,600,590,46800,Maryville
University of Alaska Fairbanks,600,600,590,,Fairbanks
Salve Regina University,600,600,590,52000,Newport
Otterbein College,600,600,590,,Westerville
Hood College,600,600,590,48700,Frederick
Salem College,600,600,590,,Winston Salem
Simmons College,600,610,590,57100,Boston
Simmons College,600,610,590,,Boston
Simmons College,600,620,590,,Boston
Saint Mary's University of Minnesota,600,650,590,,Winona
Florida College,595,,590,,Temple Terrace
Greenville College,595,580,590,,Greenville
Carroll College,595,590,590,48600,Helena
Malone University,593,,590,43300,Canton
PHILADELPHIA BIBLICAL UNIVERSITY-LANGHORNE,593,,590,,Langhorne
LE MOYNE COLLEGE,590,,590,,SYRACUSE
Grace College and Theological Seminary,590,,590,,Winona Lake
University of North Dakota,590,,590,52600,Grand Forks
NORTH CENTRAL UNIVERSITY,590,,590,,MINNEAPOLIS
Florida College,590,,590,,Temple Terrace
Saint Marys College of California,590,,590,,Moraga
NORTHERN ARIZONA UNIVERSITY,590,,590,,FLAGSTAFF
SUNY COLLEGE AT NEW PALTZ,590,,590,,NEW PALTZ
DESALES UNIVERSITY,590,,590,,CENTER VALLEY
UNIVERSITY OF COLORADO AT DENVER,590,,590,,DENVER
IONA COLLEGE,590,,590,,NEW ROCHELLE
NORTHERN ARIZONA UNIVERSITY,590,,590,,FLAGSTAFF
DeSales University,590,,590,,Center Valley
University of Southern Mississippi,590,,590,44600,Hattiesburg
SUNY College at Oswego,590,,590,,Oswego
La Salle University,590,,590,,Philadelphia
Champlain College,590,,590,,Burlington
Temple University,590,,590,53900,Philadelphia
Georgia State University,590,,590,47300,Atlanta
ALFRED UNIVERSITY,590,,590,,ALFRED
GENEVA COLLEGE,590,,590,,BEAVER FALLS
SUNY College at Oswego,590,,590,,Oswego
Azusa Pacific University,590,,590,,Azusa
Georgia State University,590,,590,,Atlanta
Georgetown College,590,,590,,Georgetown
Ashland University,590,,590,,Ashland
Mercyhurst College,590,,590,,Erie
HOFSTRA UNIVERSITY,590,,590,,HEMPSTEAD
REGIS UNIVERSITY,590,,590,,DENVER
WHITTIER COLLEGE,590,,590,,WHITTIER
PENNSYLVANIA STATE UNIVERSITY-PENN ST HARRISBURG,590,,590,,MIDDLETOWN
Russell Sage College,590,,590,41500,Troy
Pacific Union College,590,,590,,Angwin
PALM BEACH ATLANTIC UNIVERSITY-WEST PALM BEACH,590,,590,,WEST PALM BEACH
CONCORDIA UNIVERSITY,590,,590,,RIVER FOREST
NORTHERN ARIZONA UNIVERSITY,590,,590,,FLAGSTAFF
OUACHITA BAPTIST UNIVERSITY,590,,590,,ARKADELPHIA
North Georgia College & State University,590,,590,,Dahlonega
SUNY COLLEGE AT FREDONIA,590,,590,,FREDONIA
Florida College,590,,590,44300,Temple Terrace
DeSales University,590,,590,,Center Valley
GRACE COLLEGE AND THEOLOGICAL SEMINARY,590,,590,,WINONA LAKE
SUNY COLLEGE AT NEW PALTZ,590,,590,,NEW PALTZ
DUQUESNE UNIVERSITY,590,,590,,PITTSBURGH
UNIVERSITY OF NORTH CAROLINA-WILMINGTON,590,,590,,WILMINGTON
University of Mississippi,590,,590,52700,University
Regis University,590,,590,59000,Denver
Georgia State University,590,,590,,Atlanta
Regis University,590,,590,,Denver
TEMPLE UNIVERSITY,590,,590,,PHILADELPHIA
Florida International University,590,,590,,Miami
Saint Xavier University,590,,590,,Chicago
The University of Tennessee-Chattanooga,590,,590,,Chattanooga
Oral Roberts University,590,,590,41300,Tulsa
Neumont University,590,,590,,Salt Lake City
Palm Beach Atlantic University,590,,590,,West Palm Beach
University of Mississippi Main Campus,590,,590,,University
Trinity International University,590,,590,,Deerfield
Whittier College,590,,590,,Whittier
CHRISTIAN HERITAGE COLLEGE,590,,590,,EL CAJON
WALSH UNIVERSITY,590,,590,,NORTH CANTON
YOUNG HARRIS COLLEGE,590,,590,,YOUNG HARRIS
North Georgia College & State University,590,,590,45500,Dahlonega
Georgia Southern University,590,,590,,Statesboro
SAINT MARYS COLLEGE OF CALIFORNIA,590,,590,,MORAGA
UNIVERSITY OF NEW ORLEANS,590,,590,,NEW ORLEANS
SUNY COLLEGE AT FREDONIA,590,,590,,FREDONIA
CONCORDIA UNIVERSITY,590,,590,,Irvine
CEDAR CREST COLLEGE,590,,590,,ALLENTOWN
MARYVILLE COLLEGE,590,,590,,MARYVILLE
SUNY-POTSDAM,590,,590,,POTSDAM
Hiram College,590,,590,46200,Hiram
DANIEL WEBSTER COLLEGE,590,,590,,NASHUA
MOUNT UNION COLLEGE,590,,590,,ALLIANCE
LYCOMING COLLEGE,590,,590,,WILLIAMSPORT
MERRIMACK COLLEGE,590,,590,,NORTH ANDOVER
GEORGETOWN COLLEGE,590,,590,,GEORGETOWN
University of New Orleans,590,,590,42100,New Orleans
Saint Marys College of California,590,,590,69000,Moraga
Palm Beach Atlantic University-West Palm Beach,590,,590,43100,West Palm Beach
DeSales University,590,,590,,Center Valley
Winthrop University,590,,590,,Rock Hill
Azusa Pacific University,590,,590,59900,Azusa
Capital University,590,,590,,Columbus
SUNY College at Oswego,590,,590,,Oswego
Tougaloo College,590,,590,,Tougaloo
SUNY-POTSDAM,590,,590,,POTSDAM
MERCYHURST COLLEGE,590,,590,,ERIE
ST MARYS UNIVERSITY,590,,590,,SAN ANTONIO
ASSUMPTION COLLEGE,590,,590,,WORCESTER
Mount Vernon Nazarene University,590,,590,,Mount Vernon
University of Advancing Technology,590,,590,,Tempe
Citadel Military College of South Carolina,590,,590,,Charleston
Saint Vincent College,590,,590,,Latrobe
University of Colorado at Denver and Health Sciences Center,590,,590,,Denver
Bellarmine University,590,,590,,Louisville
The Baptist College of Florida,590,530,590,,Graceville
Florida International University,590,550,590,,Miami
Georgia Southern University,590,560,590,,Statesboro
Cincinnati Christian University,590,560,590,,Cincinnati
Corban University,590,568,590,,Salem
Capital University,590,570,590,46700,Columbus
University of Northern Colorado,590,570,590,43300,Greeley
Regis University,590,570,590,,Denver
Indiana Wesleyan University,590,570,590,53100,Marion
Westminster College,590,570,590,,New Wilmington
Roanoke College,590,570,590,,Salem
University of Idaho,590,570,590,,Moscow
Cedar Crest College,590,570,590,44800,Allentown
Florida Southern College,590,570,590,40400,Lakeland
Northern Arizona University,590,570,590,43200,Flagstaff
Andrews University,590,570,590,,Berrien Springs
Mercyhurst University,590,578,590,,Erie
Andrews University,590,580,590,39800,Berrien Springs
Howard University,590,580,590,,Washington
Houston Baptist University,590,580,590,50600,Houston
Roberts Wesleyan College,590,580,590,45900,Rochester
Randolph-Macon College,590,580,590,,Ashland
Randolph-Macon College,590,580,590,,Ashland
Manhattanville College,590,580,590,,Purchase
Otterbein College,590,580,590,46300,Westerville
Malone University,590,580,590,,Canton
Indiana Wesleyan University,590,580,590,,Marion
Indiana Wesleyan University,590,580,590,,Marion
Florida Southern College,590,580,590,,Lakeland
Randolph-Macon College,590,580,590,,Ashland
Flagler College,590,590,590,43100,Saint Augustine
Roanoke College,590,590,590,46900,Salem
Aviator College of Aeronautical Science and Technology,590,590,590,,Fort Pierce
Saint Anselm College,590,590,590,,Manchester
Moravian College and Moravian Theological Seminary,590,590,590,,Bethlehem
Whittier College,590,590,590,,Whittier
Emmanuel College,590,600,590,,Boston
Anderson University,588,,590,,Anderson
Dallas Baptist University,585,,590,,Dallas
California Maritime Academy,585,,590,,Vallejo
Saint Bonaventure University,585,570,590,50200,Saint Bonaventure
WASHINGTON STATE UNIVERSITY,580,,590,,PULLMAN
Roger Williams University,580,,590,52500,Bristol
Saint Bonaventure University,580,,590,,Saint Bonaventure
SUNY College at Brockport,580,,590,,Brockport
Le Moyne College,580,,590,,Syracuse
BETHEL COLLEGE,580,,590,,MISHAWAKA
NEW MEXICO MILITARY INSTITUTE,580,,590,,ROSWELL
PACE UNIVERSITY-NEW YORK,580,,590,,NEW YORK
SUNY-Potsdam,580,,590,,Potsdam
ASSUMPTION COLLEGE,580,,590,,WORCESTER
North Central University,580,,590,34200,Minneapolis
Cincinnati Christian University,580,,590,,Cincinnati
Daniel Webster College,580,,590,,Nashua
The University of Tampa,580,,590,,Tampa
Kent State University-Kent Campus,580,,590,40300,Kent
The Richard Stockton College of New Jersey,580,,590,55000,Pomona
MILLERSVILLE UNIVERSITY OF PENNSYLVANIA,580,,590,,MILLERSVILLE
NEWMAN UNIVERSITY,580,,590,,WICHITA
UNIVERSITY OF NEVADA-RENO,580,,590,,RENO
LaGrange College,580,,590,,Lagrange
North Park University,580,,590,,Chicago
Pace University-New York,580,,590,,New York
Catawba College,580,,590,,Salisbury
Crown College,580,,590,,Saint Bonifacius
